fase_aluno,turma,ano_nasc,idade,genero,ano_inicio_pm,instituicao_aluno,CG,CF,CT,Nº Av,IAA,IEG,IPS,IDA,mat,por,ing,indicado_por_bolsa,ano_base,Escola,Ativo/ Inativo,risco_defasagem
4M,4M,2010-05-13 00:00:00,14,Feminino,2021,Privada,,,,4.0,7.083,9.148148147999999,5.635,4.833333333333333,3.5,7.0,4.0,,2024,Rede Decisão - Unidade União,Cursando,0
4M,4M,2010-04-26 00:00:00,14,Feminino,2021,Pública,,,,4.0,8.334,8.456140351,6.26,7.333333333333333,8.0,6.0,8.0,,2024,EE Maria André Schunck Dona,Cursando,0
4M,4M,2009-12-07 00:00:00,14,Masculino,2022,Pública,,,,4.0,9.168,8.898245614,5.635,5.0,3.0,4.0,8.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,0
4M,4M,2009-04-03 00:00:00,15,Feminino,2022,Pública,,,,4.0,0.0,5.918518518666667,7.51,6.833333333333333,6.5,6.5,7.5,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
4M,4M,2011-01-02 00:00:00,13,Feminino,2022,Pública,,,,4.0,8.334,5.9151960783333335,5.635,5.0,4.5,7.0,3.5,,2024,EE Maria André Schunck Dona,Cursando,0
4M,4M,2009-07-11 00:00:00,15,Feminino,2021,Pública,,,,4.0,9.168,7.4947368423333325,7.51,9.0,10.0,9.0,8.0,,2024,EE Maria André Schunck Dona,Cursando,0
4M,4M,2009-07-24 00:00:00,15,Masculino,2023,Pública,,,,4.0,8.334,9.824561403666666,7.51,7.833333333333333,9.5,6.5,7.5,,2024,EE Maria André Schunck Dona,Cursando,0
4M,4M,2010-01-30 00:00:00,14,Feminino,2021,Pública,,,,4.0,7.5,3.074074074,6.26,4.166666666666667,3.0,3.5,6.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,0
4M,4M,2009-03-07 00:00:00,15,Feminino,2024,Pública,,,,4.0,0.0,6.259259259333334,7.51,2.5,3.0,2.0,,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
4M,4M,2009-11-27 00:00:00,14,Feminino,2023,Pública,,,,4.0,7.917,9.135672514666666,6.26,5.666666666666667,4.0,7.5,5.5,,2024,EE Maria André Schunck Dona,Cursando,0
4M,4M,2009-12-07 00:00:00,14,Feminino,2021,Pública,,,,4.0,0.0,7.027568922333333,7.51,5.5,4.0,5.5,7.0,,2024,EE Maria André Schunck Dona,Cursando,0
4M,4M,2010-08-31 00:00:00,14,Masculino,2021,Privada - Programa de Apadrinhamento,,,,4.0,8.751,8.972709551666666,7.51,8.0,8.0,7.5,8.5,,2024,Colégio Arco Íris Evolução,Cursando,0
4M,4M,2008-03-29 00:00:00,16,Masculino,2021,Pública,,,,4.0,8.751,3.9520467836666664,7.51,5.666666666666667,5.0,5.0,7.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
4M,4M,2012-03-09 00:00:00,12,Feminino,2021,Privada - Programa de Apadrinhamento,,,,4.0,8.751,10.0,7.51,9.333333333333334,9.5,8.5,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
4M,4M,2010-10-04 00:00:00,14,Feminino,2021,Privada - Programa de Apadrinhamento,,,,4.0,7.083,9.382456140666667,6.26,8.166666666666666,6.5,8.0,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
4M,4M,2011-04-03 00:00:00,13,Feminino,2021,Privada - Programa de Apadrinhamento,,,,4.0,8.334,9.557894737,6.26,4.0,3.0,4.5,4.5,,2024,Colégio Arco Íris Evolução,Cursando,0
4M,4M,2008-10-23 00:00:00,16,Feminino,2023,Pública,,,,4.0,8.334,8.498245614,6.26,6.333333333333333,5.0,7.0,7.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
4M,4M,2010-01-21 00:00:00,14,Masculino,2022,Pública,,,,4.0,10.002,10.0,6.26,9.0,10.0,7.5,9.5,,2024,EE Maria André Schunck Dona,Cursando,0
4N,4N,2009-02-28 00:00:00,15,Feminino,2024,Pública,,,,5.0,7.917,8.267770876333332,7.51,8.666666666666666,8.5,8.0,9.5,,2024,EE Maria André Schunck Dona,Cursando,1
4N,4N,2007-11-12 00:00:00,16,Feminino,2024,Pública,,,,5.0,7.083,6.430976431,7.51,3.5,3.0,4.5,3.0,,2024,EE Maria André Schunck Dona,Cursando,1
4N,4N,2008-10-27 00:00:00,16,Feminino,2021,Pública,,,,5.0,9.168,7.323153899,6.26,4.5,3.0,6.5,4.0,,2024,EE Maria André Schunck Dona,Cursando,1
4N,4N,2009-06-04 00:00:00,15,Feminino,2024,Pública,,,,5.0,7.917,6.854727398333334,7.51,5.5,4.0,7.5,5.0,,2024,EE Maria André Schunck Dona,Cursando,1
4N,4N,2010-07-23 00:00:00,14,Feminino,2022,Pública,,,,5.0,8.334,8.743961352333335,7.51,8.666666666666666,8.0,8.0,10.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,0
4N,4N,2008-10-19 00:00:00,16,Masculino,2021,Pública,,,,5.0,8.334,7.898550724666666,6.26,4.833333333333333,3.0,3.0,8.5,,2024,EE Maria André Schunck Dona,Cursando,1
4N,4N,2011-02-11 00:00:00,13,Masculino,2021,Pública,,,,5.0,8.751,9.540744978333334,7.51,6.666666666666667,5.0,6.0,9.0,,2024,Estuda em outra cidade,Cursando,0
4N,4N,2009-01-05 00:00:00,15,Feminino,2023,Pública,,,,5.0,6.25,8.444444444333334,5.635,6.833333333333333,6.0,6.5,8.0,,2024,EE Maria André Schunck Dona,Cursando,1
4N,4N,2008-11-15 00:00:00,15,Masculino,2024,Pública,,,,5.0,6.249,4.868875086666667,6.26,6.5,9.0,6.5,4.0,,2024,EE Maria André Schunck Dona,Cursando,1
4N,4N,2008-02-28 00:00:00,16,Masculino,2024,Pública,,,,5.0,9.585,6.112836439,6.26,3.0,1.0,4.0,4.0,,2024,EE Maria André Schunck Dona,Cursando,1
4N,4N,2008-06-27 00:00:00,16,Masculino,2021,Pública,,,,5.0,8.751,9.761904762,6.885,8.0,6.5,8.0,9.5,,2024,EE Maria André Schunck Dona,Cursando,1
4N,4N,2010-04-20 00:00:00,14,Masculino,2021,Pública,,,,5.0,7.917,8.454106280333333,5.635,4.666666666666667,0.0,6.0,8.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,0
4R,4R,2007-09-18 00:00:00,17,Masculino,2021,Pública,,,,6.0,9.585,6.633138401666667,6.255,3.6666666666666665,3.0,2.0,6.0,,2024,EE Paschoal Carlos Magno,Cursando,1
4R,4R,2010-02-23 00:00:00,14,Masculino,2024,Pública,,,,6.0,8.334,7.949735449666666,6.26,2.3333333333333335,3.0,0.0,4.0,,2024,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,0
4R,4R,2007-07-07 00:00:00,17,Feminino,2024,Pública,,,,6.0,8.751,10.0,7.51,3.3333333333333335,5.0,0.0,5.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
4R,4R,2008-10-23 00:00:00,16,Feminino,2021,Privada - Programa de Apadrinhamento,,,,6.0,9.168,8.5,5.635,8.0,10.0,6.5,7.5,,2024,Colégio Arco Íris Evolução,Cursando,1
4R,4R,2008-06-01 00:00:00,16,Feminino,2024,Pública,,,,6.0,7.5,8.412698412666666,7.51,2.8333333333333335,2.0,0.0,6.5,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
4R,4R,2009-04-24 00:00:00,15,Masculino,2023,Pública,,,,6.0,8.334,7.230158729999999,7.51,7.5,5.0,9.5,8.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5A,5A,2006-08-31 00:00:00,18,Feminino,2021,Pública,,,,5.0,8.334,7.535353535666666,5.635,4.5,6.5,2.0,5.0,,2024,EE Joaquim Mendes Feliz,Cursando,1
5A,5A,2007-11-06 00:00:00,17,Feminino,2021,Privada - Programa de Apadrinhamento,,,,5.0,8.334,8.917748917666666,6.26,7.833333333333333,9.0,7.0,7.5,,2024,Colégio Arco Íris Evolução,Cursando,1
5A,5A,2009-05-17 00:00:00,15,Feminino,2021,Privada - Programa de Apadrinhamento,,,,5.0,8.334,9.603174603333335,6.26,9.166666666666666,9.0,9.0,9.5,,2024,Colégio Arco Íris Evolução,Cursando,0
5A,5A,2008-10-05 00:00:00,16,Feminino,2021,Privada - Programa de Apadrinhamento,,,,5.0,9.585,8.739177489333334,6.26,4.166666666666667,2.5,2.5,7.5,,2024,Colégio Arco Íris Evolução,Cursando,0
5A,5A,2007-08-27 00:00:00,17,Feminino,2023,Pública,,,,5.0,7.5,6.0634920633333325,6.26,3.3333333333333335,0.0,5.0,5.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5A,5A,2010-09-22 00:00:00,14,Masculino,2021,Privada - Programa de Apadrinhamento,,,,5.0,9.168,9.431818181666666,7.51,8.5,9.0,8.5,8.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5A,5A,2009-03-01 00:00:00,15,Feminino,2021,Privada - Programa de Apadrinhamento,,,,5.0,7.5,8.737373737333334,6.26,4.333333333333333,0.0,7.5,5.5,,2024,Colégio Arco Íris Evolução,Cursando,0
5A,5A,2006-11-12 00:00:00,17,Feminino,2021,Pública,,,,5.0,8.751,8.152958153,6.26,8.833333333333334,7.5,9.0,10.0,,2024,EE Joaquim Mendes Feliz,Cursando,1
5A,5A,2009-06-15 00:00:00,15,Masculino,2021,Privada - Programa de Apadrinhamento,,,,5.0,9.585,9.379509379666667,7.51,7.0,5.5,6.5,9.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5A,5A,2007-08-11 00:00:00,17,Feminino,2023,Pública,,,,5.0,8.751,9.458874459,7.51,3.5,0.0,1.0,9.5,,2024,EE Joaquim Mendes Feliz,Cursando,1
5A,5A,2008-07-19 00:00:00,16,Masculino,2021,Privada - Programa de Apadrinhamento,,,,5.0,9.168,9.696969697,6.255,8.5,10.0,7.0,8.5,,2024,Colégio Arco Íris Evolução,Cursando,0
5A,5A,2008-12-23 00:00:00,15,Masculino,2021,Privada - Programa de Apadrinhamento,,,,5.0,10.002,10.0,6.255,8.166666666666666,7.0,7.5,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5A,5A,2008-07-18 00:00:00,16,Feminino,2022,Privada - Programa de Apadrinhamento,,,,5.0,8.751,9.488636363666666,7.51,7.833333333333333,10.0,3.5,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5A,5A,2006-11-18 00:00:00,17,Feminino,2021,Pública,,,,5.0,7.917,4.164756812,6.26,4.166666666666667,6.5,4.5,1.5,,2024,EE Joaquim Mendes Feliz,Cursando,1
5B,5B,2009-02-21 00:00:00,15,Feminino,2021,Pública,,,,5.0,7.084,6.455627705333334,6.26,5.666666666666667,5.0,2.0,10.0,,2024,EE Paschoal Carlos Magno,Cursando,0
5B,5B,2009-02-27 00:00:00,15,Feminino,2024,Pública,,,,5.0,9.585,8.857142857,7.51,7.5,7.5,7.5,,,2024,EE Paschoal Carlos Magno,Cursando,0
5B,5B,2008-10-19 00:00:00,16,Feminino,2023,Pública,,,,5.0,8.751,8.349567099333333,6.26,5.0,5.0,3.0,7.0,,2024,EE Olivia de Faria Nogueira,Cursando,0
5B,5B,2007-01-16 00:00:00,17,Masculino,2021,Privada,,,,5.0,8.334,6.363636363666667,7.51,7.166666666666667,4.0,7.5,10.0,,2024,Rede Decisão - Unidade União,Cursando,1
5B,5B,2009-01-30 00:00:00,15,Feminino,2022,Pública,,,,5.0,8.751,8.198051948,6.26,6.833333333333333,8.0,3.5,9.0,,2024,EE Joaquim Mendes Feliz,Cursando,0
5B,5B,2009-07-10 00:00:00,15,Feminino,2021,Privada,,,,5.0,7.917,9.640151515,6.26,7.166666666666667,6.0,7.0,8.5,,2024,Colégio Nogueira e Sonho de Criança,Cursando,0
5B,5B,2009-01-05 00:00:00,15,Feminino,2023,Pública,,,,5.0,9.168,5.036075036,6.26,3.8333333333333335,1.0,1.0,9.5,,2024,EE Paschoal Carlos Magno,Cursando,0
5B,5B,2006-11-19 00:00:00,17,Feminino,2024,Pública,,,,5.0,8.334,9.666666666666666,7.51,6.5,7.0,6.0,,,2024,EE Joaquim Mendes Feliz,Cursando,1
5B,5B,2009-06-27 00:00:00,15,Feminino,2021,Privada - Programa de Apadrinhamento,,,,5.0,9.168,9.488636363666666,6.26,8.333333333333334,8.0,7.0,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5B,5B,2007-06-08 00:00:00,17,Feminino,2024,Pública,,,,5.0,8.751,8.425925926,6.26,5.666666666666667,5.0,2.0,10.0,,2024,EE Paschoal Carlos Magno,Cursando,1
5C,5C,2007-10-08 00:00:00,17,Feminino,2024,Pública,,,,4.0,8.751,7.0,7.51,6.5,5.0,5.0,9.5,,2024,EE Leonice de Aquino Oliveira,Cursando,1
5C,5C,2009-08-28 00:00:00,15,Feminino,2021,Privada - Programa de Apadrinhamento,,,,4.0,9.585,9.545454545333333,6.26,8.833333333333334,9.0,8.0,9.5,,2024,Colégio Arco Íris Evolução,Cursando,0
5C,5C,2009-05-09 00:00:00,15,Feminino,2024,Pública,,,,4.0,7.917,8.782407407333332,7.51,7.166666666666667,9.5,2.0,10.0,,2024,EE Leonice de Aquino Oliveira,Cursando,0
5C,5C,2008-02-13 00:00:00,16,Feminino,2024,Pública,,,,4.0,7.5,9.259259258999998,7.51,8.333333333333334,8.5,7.0,9.5,,2024,EE Olivia de Faria Nogueira,Cursando,1
5C,5C,2008-02-22 00:00:00,16,Masculino,2024,Pública,,,,4.0,9.168,7.777777778,7.51,8.5,10.0,5.5,10.0,,2024,EE Maria André Schunck Dona,Cursando,1
5C,5C,2010-02-17 00:00:00,14,Masculino,2021,Privada - Programa de Apadrinhamento,,,,4.0,8.751,9.848484848333333,6.26,7.0,6.5,4.5,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5C,5C,2009-10-12 00:00:00,15,Feminino,2021,Privada - Programa de Apadrinhamento,,,,4.0,7.5,9.682539682666667,6.26,7.833333333333333,9.0,6.5,8.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5C,5C,2010-01-23 00:00:00,14,Masculino,2021,Privada - Programa de Apadrinhamento,,,,4.0,8.751,9.689754689666666,7.51,8.0,8.0,7.0,9.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5C,5C,2009-12-19 00:00:00,14,Feminino,2021,Privada - Programa de Apadrinhamento,,,,4.0,7.5,9.848484848333333,6.26,8.333333333333334,7.0,8.0,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5C,5C,2010-04-09 00:00:00,14,Masculino,2022,Privada - Programa de Apadrinhamento,,,,4.0,9.585,9.841269841333334,5.635,8.833333333333334,9.5,7.0,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5C,5C,2008-06-02 00:00:00,16,Feminino,2021,Pública,,,,4.0,8.334,7.880952381,6.26,7.5,8.5,6.0,8.0,,2024,EE Leonice de Aquino Oliveira,Cursando,1
5C,5C,2010-05-23 00:00:00,14,Masculino,2023,Privada - Programa de Apadrinhamento,,,,4.0,8.751,9.682539682666667,6.26,9.166666666666666,10.0,8.0,9.5,,2024,Colégio Arco Íris Evolução,Cursando,0
5C,5C,2008-11-15 00:00:00,15,Feminino,2023,Pública,,,,4.0,8.751,9.824561403666666,6.26,7.333333333333333,9.5,5.5,7.0,,2024,EE Mario Francisco de Amorim,Cursando,0
5D,5D,2007-06-06 00:00:00,17,Feminino,2022,Pública,,,,5.0,8.751,9.514316093333333,5.635,9.333333333333334,9.0,9.0,10.0,,2024,EE Mario Francisco de Amorim,Cursando,1
5D,5D,2006-01-11 00:00:00,18,Masculino,2023,Concluiu o 3º EM,,,,5.0,7.5,8.571428571333334,5.005,9.0,10.0,7.0,10.0,,2024,Concluiu o 3º EM,Cursando,1
5D,5D,2007-05-01 00:00:00,17,Masculino,2023,Pública,,,,5.0,8.751,9.682539682666667,6.26,8.333333333333334,9.0,8.0,8.0,,2024,EE Mario Francisco de Amorim,Cursando,1
5D,5D,2007-02-05 00:00:00,17,Feminino,2022,Pública,,,,5.0,9.585,4.104378593666667,6.26,3.8333333333333335,0.0,6.5,5.0,,2024,EE Leonice de Aquino Oliveira,Cursando,1
5D,5D,2008-06-05 00:00:00,16,Masculino,2024,Pública,,,,5.0,0.0,5.0694444443333335,7.51,2.5,0.0,7.5,0.0,,2024,EE Leonice de Aquino Oliveira,Cursando,1
5D,5D,2007-11-25 00:00:00,16,Feminino,2021,Pública,,,,5.0,7.5,7.9949874686666655,7.51,4.666666666666667,0.0,4.5,9.5,,2024,EE Mario Francisco de Amorim,Cursando,1
5D,5D,2010-03-27 00:00:00,14,Masculino,2021,Privada - Programa de Apadrinhamento,,,,5.0,8.751,8.696741854666667,6.26,8.166666666666666,9.5,5.0,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5D,5D,2006-12-17 00:00:00,17,Feminino,2024,Pública,,,,5.0,8.334,5.148148148,7.51,2.5,7.5,0.0,0.0,,2024,EE Paschoal Carlos Magno,Cursando,1
5D,5D,2008-02-28 00:00:00,16,Masculino,2024,Pública,,,,5.0,5.833,6.222222222333333,5.635,0.0,,0.0,0.0,,2024,EE Olivia de Faria Nogueira,Cursando,1
5D,5D,2009-04-19 00:00:00,15,Masculino,2024,Pública,,,,5.0,8.751,7.199074074333335,7.51,5.0,8.5,3.5,3.0,,2024,EE Paschoal Carlos Magno,Cursando,0
5D,5D,2009-05-31 00:00:00,15,Masculino,2023,Pública,,,,5.0,9.168,9.665831245,7.51,5.833333333333333,6.0,7.5,4.0,,2024,EE Leonice de Aquino Oliveira,Cursando,0
5F,5F,2008-06-25 00:00:00,16,Feminino,2022,Privada - Programa de Apadrinhamento,,,,3.0,8.751,9.689754689666666,6.26,7.666666666666667,6.0,7.0,10.0,,2024,Colégio Arco Íris Evolução,Cursando,1
5F,5F,2008-03-19 00:00:00,16,Feminino,2022,Pública,,,,3.0,8.334,9.277056277,7.51,6.166666666666667,6.0,2.5,10.0,,2024,EE Joaquim Mendes Feliz,Cursando,1
5F,5F,2007-02-15 00:00:00,17,Feminino,2021,Pública,,,,3.0,8.751,9.444444444666667,7.51,5.0,4.0,5.0,6.0,,2024,EE Paschoal Carlos Magno,Cursando,1
5F,5F,2007-02-22 00:00:00,17,Feminino,2024,Pública,,,,3.0,8.334,9.666666666666666,7.51,6.0,6.0,4.0,8.0,,2024,EE Joaquim Mendes Feliz,Cursando,1
5F,5F,2005-12-29 00:00:00,18,Feminino,2021,Concluiu o 3º EM,,,,3.0,9.585,7.582972583,5.005,6.833333333333333,2.0,8.5,10.0,,2024,Concluiu o 3º EM,Cursando,1
5F,5F,2007-08-09 00:00:00,17,Masculino,2023,Pública,,,,3.0,6.666,8.658008657666668,7.51,7.666666666666667,6.0,7.0,10.0,,2024,EE Joaquim Mendes Feliz,Cursando,1
5F,5F,2007-03-16 00:00:00,17,Masculino,2021,Pública,,,,3.0,9.585,8.751803751666666,7.51,5.833333333333333,7.5,5.0,5.0,,2024,EE Paschoal Carlos Magno,Cursando,1
5F,5F,2007-02-12 00:00:00,17,Masculino,2024,Pública,,,,3.0,9.168,7.753697970666667,7.51,5.166666666666667,4.0,2.0,9.5,,2024,EE Paschoal Carlos Magno,Cursando,1
5F,5F,2007-02-06 00:00:00,17,Masculino,2024,Pública,,,,3.0,7.083,8.361426442,7.51,4.5,2.0,2.5,9.0,,2024,EE Joaquim Mendes Feliz,Cursando,1
5F,5F,2006-08-11 00:00:00,18,Masculino,2024,Pública,,,,3.0,6.666,8.523809523666666,7.51,6.166666666666667,5.0,6.5,7.0,,2024,EE Joaquim Mendes Feliz,Cursando,1
5G,5G,2008-01-13 00:00:00,16,Feminino,2023,Pública,,,,3.0,9.168,10.0,7.51,7.0,7.0,6.0,8.0,,2024,EE Olivia de Faria Nogueira,Cursando,1
5G,5G,2007-03-26 00:00:00,17,Feminino,2024,Pública,,,,3.0,8.334,7.1428571430000005,7.51,3.0,0.0,1.0,8.0,,2024,EE Leonice de Aquino Oliveira,Cursando,1
5G,5G,2010-03-30 00:00:00,14,Feminino,2021,Privada - Programa de Apadrinhamento,,,,3.0,7.5,10.0,6.26,9.5,10.0,9.0,9.5,,2024,Colégio Arco Íris Evolução,Cursando,0
5G,5G,2007-01-19 00:00:00,17,Feminino,2021,Pública,,,,3.0,10.002,8.285533910333333,6.26,2.0,0.0,2.0,4.0,,2024,EE Leonice de Aquino Oliveira,Cursando,1
5G,5G,2008-04-05 00:00:00,16,Feminino,2023,Pública,,,,3.0,9.585,8.672360248333332,7.51,7.666666666666667,7.0,7.0,9.0,,2024,EE Olivia de Faria Nogueira,Cursando,1
5G,5G,2007-11-25 00:00:00,16,Feminino,2021,Pública,,,,3.0,8.751,7.063851181666667,7.51,6.666666666666667,7.0,6.0,7.0,,2024,EE Leonice de Aquino Oliveira,Cursando,1
5L,5L,2006-11-30 00:00:00,17,Feminino,2022,Pública,,,,3.0,7.5,7.337719298333333,5.63,5.166666666666667,0.0,7.5,8.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5L,5L,2008-01-30 00:00:00,16,Feminino,2021,Pública,,,,3.0,7.917,9.129629629666667,7.51,4.666666666666667,2.0,6.0,6.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5L,5L,2011-02-18 00:00:00,13,Feminino,2021,Privada - Programa de Apadrinhamento,,,,3.0,8.334,9.648148147999999,5.635,9.333333333333334,9.0,9.0,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5L,5L,2009-06-10 00:00:00,15,Masculino,2022,Pública,,,,3.0,9.585,9.024122807,7.51,5.833333333333333,4.0,5.0,8.5,,2024,EE Donizetti Aparecido Leite Professor,Cursando,0
5L,5L,2007-09-21 00:00:00,17,Feminino,2021,Privada - Programa de Apadrinhamento,,,,3.0,8.334,7.416666666666667,6.26,5.666666666666667,3.0,5.5,8.5,,2024,Colégio Arco Íris Evolução,Cursando,1
5L,5L,2009-05-29 00:00:00,15,Feminino,2021,Privada - Programa de Apadrinhamento,,,,3.0,8.751,7.965686274666666,6.26,4.0,5.0,7.0,0.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5L,5L,2008-02-22 00:00:00,16,Masculino,2024,Pública,,,,3.0,7.5,6.574494949666668,7.51,6.5,5.0,5.5,9.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5L,5L,2006-12-29 00:00:00,17,Masculino,2021,Privada,,,,3.0,9.585,8.084795321666666,6.26,5.666666666666667,6.0,2.0,9.0,,2024,Colégio Nogueira e Sonho de Criança,Cursando,1
5L,5L,2008-08-02 00:00:00,16,Feminino,2021,Privada - Programa de Apadrinhamento,,,,3.0,7.5,9.431042884999998,7.51,8.5,10.0,7.5,8.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5M,5M,2008-12-23 00:00:00,15,Feminino,2024,Pública,,,,4.0,7.917,9.833333333333334,7.51,8.333333333333334,8.0,7.0,10.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,0
5M,5M,2007-09-06 00:00:00,17,Feminino,2024,Pública,,,,4.0,8.334,8.436274509666667,7.51,6.166666666666667,5.5,6.5,6.5,,2024,Estuda em outra cidade,Cursando,1
5M,5M,2007-10-16 00:00:00,17,Feminino,2022,Pública,,,,4.0,9.168,8.958333333333334,6.26,7.333333333333333,5.0,7.5,9.5,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5M,5M,2008-11-20 00:00:00,15,Feminino,2022,Privada - Programa de Apadrinhamento,,,,4.0,9.168,10.0,7.51,8.0,8.5,7.0,8.5,,2024,Colégio Arco Íris Evolução,Cursando,0
5M,5M,2007-11-20 00:00:00,16,Feminino,2022,Pública,,,,4.0,6.666,4.031862745000001,6.26,3.1666666666666665,5.0,0.0,4.5,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5M,5M,2008-11-20 00:00:00,15,Feminino,2022,Privada - Programa de Apadrinhamento,,,,4.0,9.168,10.0,7.51,6.666666666666667,7.5,5.5,7.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5M,5M,2008-02-12 00:00:00,16,Feminino,2023,Pública,,,,4.0,8.334,6.581140350999999,7.51,5.333333333333333,4.5,1.5,10.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5M,5M,2008-06-08 00:00:00,16,Feminino,2024,Pública,,,,4.0,0.0,5.571428571333333,7.51,3.25,0.5,6.0,,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5M,5M,2009-01-05 00:00:00,15,Feminino,2021,Privada - Programa de Apadrinhamento,,,,4.0,8.334,7.796296296333334,6.26,4.0,2.5,1.5,8.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5M,5M,2008-02-06 00:00:00,16,Feminino,2021,Pública,,,,4.0,7.917,7.699561403666666,7.51,2.8333333333333335,3.5,1.5,3.5,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5M,5M,2007-07-06 00:00:00,17,Masculino,2024,Pública,,,,4.0,8.334,7.908496732000001,7.51,6.333333333333333,5.0,7.0,7.0,,2024,EE Donizetti Aparecido Leite Professor,Cursando,1
5M,5M,2009-09-22 00:00:00,15,Masculino,2021,Pública,,,,4.0,7.083,8.714912280666667,5.635,6.5,5.5,7.0,7.0,,2024,EE Leonice de Aquino Oliveira,Cursando,0
5M,5M,2009-05-26 00:00:00,15,Masculino,2024,Pública,,,,4.0,7.501,9.259259259333334,7.51,4.25,4.0,4.5,,,2024,EE Maria André Schunck Dona,Cursando,0
5N,5N,2009-07-28 00:00:00,15,Feminino,2021,Privada - Programa de Apadrinhamento,,,,3.0,8.751,8.963768115999999,6.26,8.166666666666666,8.0,7.5,9.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5N,5N,2007-12-08 00:00:00,16,Masculino,2021,Pública,,,,3.0,8.751,8.612836439,5.63,4.5,4.0,2.5,7.0,,2024,EE Maria André Schunck Dona,Cursando,1
5N,5N,2010-03-13 00:00:00,14,Feminino,2021,Privada - Programa de Apadrinhamento,,,,3.0,8.334,10.0,6.26,9.666666666666666,10.0,9.0,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5N,5N,2007-11-14 00:00:00,16,Masculino,2024,Pública,,,,3.0,8.751,6.666666666666667,7.51,5.166666666666667,5.5,7.0,3.0,,2024,EE Maria André Schunck Dona,Cursando,1
5N,5N,2010-04-24 00:00:00,14,Feminino,2022,Pública,,,,3.0,7.917,9.534706331,6.26,7.166666666666667,6.0,6.0,9.5,,2024,EE Donizetti Aparecido Leite Professor,Cursando,0
5N,5N,2006-10-02 00:00:00,18,Feminino,2022,Pública,,,,3.0,9.585,9.855072463666666,5.63,6.166666666666667,8.0,5.0,5.5,,2024,EE Maria André Schunck Dona,Cursando,1
5N,5N,2007-12-21 00:00:00,16,Feminino,2023,Pública,,,,3.0,7.917,7.099419478000001,6.26,1.5,0.0,4.5,0.0,,2024,EE Maria André Schunck Dona,Cursando,1
5N,5N,2010-05-17 00:00:00,14,Masculino,2021,Privada - Programa de Apadrinhamento,,,,3.0,9.168,9.855072463666666,7.51,9.333333333333334,9.0,9.0,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5N,5N,2007-02-13 00:00:00,17,Masculino,2022,Pública,,,,3.0,8.334,8.668046928999999,3.755,7.666666666666667,9.0,4.5,9.5,,2024,EE Maria André Schunck Dona,Cursando,1
5N,5N,2009-08-25 00:00:00,15,Masculino,2021,Privada - Programa de Apadrinhamento,,,,3.0,9.168,10.0,7.51,9.333333333333334,10.0,8.0,10.0,,2024,Colégio Arco Íris Evolução,Cursando,0
5N,5N,2007-07-26 00:00:00,17,Feminino,2024,Pública,,,,3.0,7.917,10.0,6.26,8.333333333333334,7.5,7.5,10.0,,2024,EE Leonice de Aquino Oliveira,Cursando,1
